id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T21:09:20.000Z""","""jerry gooden""",N/A,"""They should\u2019ve called it the iPhone Xrd the rd stands for reduced display \ud83d\ude02 But I\u2019m still going to get it."""
N/A,"""2018-09-13T21:09:04.000Z""","""Doomy Blue""",N/A,"""the R stands for Recycled \ud83d\ude02"""
N/A,"""2018-09-13T21:08:55.000Z""","""howtobebasic1""",N/A,"""its in 720p"""
N/A,"""2018-09-13T21:08:52.000Z""","""Bryan Flores""",N/A,"""So is this a takedown version of the 10? Kinda like the 5C for the 5 family of iPhones? With that in mind, will it be cheaper? If you mentioned it, I didn't catch it. \nThanks, Marques!"""
N/A,"""2018-09-13T21:08:45.000Z""","""Carlos Rivera""",N/A,"""5:15 Didnt see this one coming..."""
N/A,"""2018-09-13T21:08:22.000Z""","""UcHuK RaVeRX""",N/A,"""R means ridiculous"""
N/A,"""2018-09-13T21:07:13.000Z""","""Jordi FX""",N/A,"""Just gonna put it out there, iPhone 10R-(iPhone 10 Retina??)"""
N/A,"""2018-09-13T21:06:54.000Z""","""Anthony Marshall. Martial""",N/A,"""*68/100*"""
N/A,"""2018-09-13T21:06:35.000Z""","""TheRasta25""",N/A,"""This is a rip off Apple 720p ????? This makes me so mad"""
N/A,"""2018-09-13T21:05:34.000Z""","""Ed Towel""",N/A,"""Marques ... the colors? Come on, man."""
N/A,"""2018-09-13T21:05:32.000Z""","""Omar Elgo""",N/A,"""The XR looks like a toy"""
N/A,"""2018-09-13T21:05:17.000Z""","""Sujay Shankar""",N/A,"""MKBHD uploads video that is 5 times the quality of the XR"""
N/A,"""2018-09-13T21:05:09.000Z""","""OfficiallyDanielCovey""",N/A,"""I getting the iPhone 9"""
N/A,"""2018-09-13T21:05:09.000Z""","""Agustin Brioschi""",N/A,"""Which color of iPhone XR do you prefer \u2764\ufe0f\ud83e\udde1\ud83d\udc9b\ud83d\udc9a\ud83d\udc99\ud83d\udda4\u2b1c\ufe0f ? Put in answers the color that you like with their respective color."""
N/A,"""2018-09-13T21:04:33.000Z""","""Siddharth Kadyan""",N/A,"""Will not even consider going for the XR. No way. The specs are very disappointing for 2018 tech. I would go for iPhone XS MAX. Oh yeahhhhh. That is the best one. Since i have owned pretty much all the iPhone models, the XS MAX is dope."""
N/A,"""2018-09-13T21:04:28.000Z""","""Tim Brodd""",N/A,"""It's a scam!"""
N/A,"""2018-09-13T21:04:21.000Z""","""Benjamin de Gala""",N/A,"""Reminds me of the 5c"""
N/A,"""2018-09-13T21:04:04.000Z""","""Tris Flores""",N/A,"""This year's iPhones don't appeal to me. They gave too many choices. I'm stuck.. usually I'm hyped but this time I'm more confused than anything."""
N/A,"""2018-09-13T21:04:01.000Z""","""J. F.""",N/A,"""The information about RAM is wrong... the Xr comes with 3gb (like the X) and the Xs comes with 4gb."""
N/A,"""2018-09-13T21:03:07.000Z""","""ThePhantomSlayer""",N/A,"""I dont think it's worth it."""
N/A,"""2018-09-13T21:02:48.000Z""","""Matteo Servadio""",N/A,"""Those muted colours of the last minute leaked prototypes were sooo much better though."""
N/A,"""2018-09-13T21:02:29.000Z""","""Atanu David""",N/A,"""Batman's art pieces \ud83d\ude02"""
N/A,"""2018-09-13T21:02:24.000Z""","""skinnybenny""",N/A,"""Long press to replace 3D Touch is also in iPhone se"""
N/A,"""2018-09-13T21:01:46.000Z""","""kisame""",N/A,"""R stands for Rjustgetafuckinandroid"""
N/A,"""2018-09-13T21:01:29.000Z""","""Agustin Brioschi""",N/A,"""iPhone XR means regular"""
N/A,"""2018-09-13T21:01:12.000Z""","""mikeandersonwa""",N/A,"""All the people bitching about the \""720p\"" display crack me up... it has the same pixel density as my iPhone 7, and honestly that's a damn good display. Sure it could be crisper, but are you all really using your phones as your primary video consumption devices? You can really only see the pixels if you're holding the phone 3 inches from your face, which is a really stupid way to use your phone anyway."""
N/A,"""2018-09-13T21:00:37.000Z""","""Etan Chamare""",N/A,"""Everyone here is whining about resolution. Resolution means jack. PPI actually means something. Someone with 20/20 vision can only see about 300 ppi from 1 foot away. Anything far above that is just wasted pixels. The iPhone Xr is 326 ppi. Unless you\u2019re holding your phone 4 inches from your face, you won\u2019t be able to tell the difference between the Xr display and an Xs display, which has a 458 ppi display."""
N/A,"""2018-09-13T21:00:23.000Z""","""Jordany Rosario""",N/A,"""Apple flopping."""
N/A,"""2018-09-13T21:00:20.000Z""","""San Ryu""",N/A,"""iPhone XR : affordable for more people\n\n\n\n\n\nWho want to pay 750 dollars for a phone that they\u2019ll throw away next year."""
id,created_at,user_id,screen_name,text
N/A,"""2018-09-13T20:59:36.000Z""","""fununcle""",N/A,"""That XR would be a pretty sweet phone if they would have brought back the headphone jack"""
N/A,"""2018-09-13T20:59:18.000Z""","""rohit kumar sengar""",N/A,"""Note 9 vs iphone xs max \nWhich one will u go for ???"""
N/A,"""2018-09-13T20:57:47.000Z""","""Ruilin Lin""",N/A,"""Dislike bc hating on yellow lol"""
N/A,"""2018-09-13T20:57:38.000Z""","""Adrian Slattery""",N/A,"""Sorry but at more than 700 dollars pounds for that. No way. You can get Samsung s8+ on Amazon for 445 right now. Huaw6 p20, p20 pro, even mate 10 pro and OnePlus 6 and 6t are better and cheaper. Feels like the kids version of a more product."""
N/A,"""2018-09-13T20:57:07.000Z""","""MyTowTow""",N/A,"""So did I understand this right, the potrait mode will be accessible with the iPhone Xr?"""
N/A,"""2018-09-13T20:56:43.000Z""","""zedd man""",N/A,"""Still way over priced !! Same same same same and same...... cosmetics yay...and the base model can't even play 1080... What the hell...and there will be apple sheep that will be happy to down grade to 720 \""to have an apple phone\"""""
N/A,"""2018-09-13T20:56:26.000Z""","""Tristan Isham""",N/A,"""3D Touch is a \u201cpro\u201d feature. It\u2019s not for everyone but getting rid of it is user hostile. I use it every time I type. It makes the phone feel better to me. Getting rid of it is unnecessary. Not every feature has to be a blockbuster to be useful to someone. I\u2019m never copping the R series."""
N/A,"""2018-09-13T20:53:40.000Z""","""Jesse Stallworty""",N/A,"""I know what R stands for.. you silly muggles you.... it's only the most rediculious spell ever... Buy it say \""R\""ediculious and the iPhone XR becomes a Pixel U."""
N/A,"""2018-09-13T20:53:30.000Z""","""Ciber AV""",N/A,"""Still blows my mind that people buy apple phones when samsung is better AND almost 1000 dollars cheaper."""
N/A,"""2018-09-13T20:53:18.000Z""","""Jacky Tsoi""",N/A,"""the red color is the best for the XR"""
N/A,"""2018-09-13T20:52:22.000Z""","""UltraInstinctAsh17""",N/A,"""The r stands for retarted. JK lol"""
N/A,"""2018-09-13T20:52:06.000Z""","""Naum Rusomarov""",N/A,"""jesus christ these phones are ugly as fuck. the notch just looks awful."""
N/A,"""2018-09-13T20:51:57.000Z""","""superdaddys69""",N/A,"""R for RAMBO!"""
N/A,"""2018-09-13T20:51:46.000Z""","""Scott Gibson""",N/A,"""1792 x 828 is \u201cjust over 720p\u201d? It\u2019s almost 60% higher resolution than 720p."""
N/A,"""2018-09-13T20:51:38.000Z""","""Rahat Mahmud""",N/A,"""In a 6 minute video he talks about the colour from 3:14 to 5:43"""
N/A,"""2018-09-13T20:51:31.000Z""","""Gsauce 420""",N/A,"""R for Really bad screen"""
N/A,"""2018-09-13T20:51:09.000Z""","""Crimson Arzuros""",N/A,"""Huawei P20 Pro Reviews: The con of this phone is the 1080p Display. \niPhone XR: Lol watch this."""
N/A,"""2018-09-13T20:51:08.000Z""","""Saul Carlson""",N/A,"""Straight up copied @Jonathon Morrison's iPhone video titles. Lol"""
N/A,"""2018-09-13T20:50:15.000Z""","""REALS GAMING""",N/A,"""Watching this in 1080p on my iPhone 8 Plus. \nThis will be my last IPhone xD"""
N/A,"""2018-09-13T20:49:57.000Z""","""Say Ooff""",N/A,"""tell me its a joke hahahaha... oh its not"""
N/A,"""2018-09-13T20:49:48.000Z""","""FREE1UP""",N/A,"""That Iron Man Red tho"""
N/A,"""2018-09-13T20:49:47.000Z""","""swisschoco""",N/A,"""i have a question, is iphone xs gold's back side color is same as iphone 8 gold back color? because i really dont like girlish looking iphone 8 gold color.  i m hoping iphone xs gold is more darker? idk comment below"""
N/A,"""2018-09-13T20:49:37.000Z""","""Kevin Wright""",N/A,"""iPhone XR looking kinda sexy tho. I would be the only dude who would like and rock the XR over than XS and X Max lol."""
N/A,"""2018-09-13T20:49:26.000Z""","""Neal Bagai""",N/A,"""10s max? They ran out of ideas and now they're stealing from Boeing."""
N/A,"""2018-09-13T20:49:24.000Z""","""FTWinnick""",N/A,"""The back one prob hides the bezel the most why didn't you show that from the front"""
N/A,"""2018-09-13T20:49:16.000Z""","""damagecontrolftw""",N/A,"""The product reds are always \ud83d\udcaf"""
N/A,"""2018-09-13T20:49:03.000Z""","""Ulrich Petri""",N/A,"""No 3D touch - no buy"""
N/A,"""2018-09-13T20:48:56.000Z""","""Musical Potato""",N/A,"""\""Like\"" for Android, comment for Apple."""
N/A,"""2018-09-13T20:48:43.000Z""","""EOtekk""",N/A,"""This is Apple's absolute piss poor attempt at making a \""budget\"" device. What is wrong with this company?  $700 for this trash?"""
N/A,"""2018-09-13T20:47:59.000Z""","""M Fara""",N/A,"""bullshit"""
N/A,"""2018-09-13T20:47:39.000Z""","""Cheonsa Daewon""",N/A,"""pass"""
N/A,"""2018-09-13T20:47:36.000Z""","""superdaddys69""",N/A,"""It's like bamboo ass..  has all these colours \ud83e\udd23\ud83e\udd23\ud83e\udd23"""
N/A,"""2018-09-13T20:47:13.000Z""","""dhruv goel""",N/A,"""Not even 1080p , lcd"""
N/A,"""2018-09-13T20:46:55.000Z""","""Basil Fabian""",N/A,"""Wish it was a little cheaper, but atleast it ain't as bad as the others."""
N/A,"""2018-09-13T20:46:53.000Z""","""Yo Lo""",N/A,"""I wouldn't call that a ferrari red... More of a tesla red lol"""
N/A,"""2018-09-13T20:45:35.000Z""","""AI Dusty""",N/A,"""I\u2019ll take my Pocophone F1 lmao"""
N/A,"""2018-09-13T20:44:58.000Z""","""Ori""",N/A,"""R= Reduction"""
N/A,"""2018-09-13T20:44:50.000Z""","""Debjyoti Haldar""",N/A,"""the bezels oh my god the bezels"""
N/A,"""2018-09-13T20:44:46.000Z""","""Cruzinthruspace""",N/A,"""FAT bezels."""
N/A,"""2018-09-13T20:44:39.000Z""","""Danial skizo""",N/A,"""R stand for \""RECYCLE\"""""
N/A,"""2018-09-13T20:44:19.000Z""","""NorthernSignal""",N/A,"""The colours make it look cheap. Tbh it wouldn\u2019t matter for me because I have a Dbrand skin on all my phone but , ehh"""
N/A,"""2018-09-13T20:44:08.000Z""","""FTWinnick""",N/A,"""Those bezels though holy hell is this a chinese knockoff of an iphone?  The resolution doesn't bother me that much coming from a 7.  That's a 1334 x 750 so it won't be that different."""
N/A,"""2018-09-13T20:43:44.000Z""","""Some username""",N/A,"""I feel sorry for anyone who's actually planning on buying this phone, this is basically a scam and they're buying into it. If rumors about the Mi Mix 3's potential price and design are true then that's looking like the better phone."""
N/A,"""2018-09-13T20:43:23.000Z""","""Tahmeed Naser""",N/A,"""Price?"""
N/A,"""2018-09-13T20:43:13.000Z""","""AlphaApple""",N/A,"""I would like to wait for another 6 years. I want an iPhone that is more energy efficient, not so hot, and has 1 yottabyte of digital storage."""
N/A,"""2018-09-13T20:42:45.000Z""","""Nick Donnelly""",N/A,"""iPhone X R(etarded)"""
N/A,"""2018-09-13T20:42:37.000Z""","""Polar""",N/A,"""Can\u2019t even watch 1080p because my internet to slow"""
N/A,"""2018-09-13T20:41:43.000Z""","""Nick Donnelly""",N/A,"""Who knew frisbees were so sharp?"""
N/A,"""2018-09-13T20:41:13.000Z""","""Cobratic""",N/A,"""Iphone 10 retro because of the colors from the 5c"""
N/A,"""2018-09-13T20:41:10.000Z""","""Axel Velasquez""",N/A,"""You're telling me I can get an iPhone 6 for the price of a galaxy s9? What a deal"""
N/A,"""2018-09-13T20:40:54.000Z""","""j22man""",N/A,"""Lmaooo the cheaper iphone model costs the same as a Galaxy s9+ wtffff \ud83d\ude02\ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-13T20:38:51.000Z""","""Jhaimes Allen""",N/A,"""I guess the iphone have their own universe for real .. that resolution is not at all the sharpest like no...\ud83d\udc4e \ud83e\udd2a the bezels looks like rubber bumper case to me im sorry\u201d \ud83d\ude1d everyone knows there are allot of copy notch phones at the market with more slimmer bezels and way!.. better resolution and better specs on a realistic affordable price\ud83e\udd2a"""
N/A,"""2018-09-13T20:38:47.000Z""","""Frank Ricci""",N/A,"""Iphone 9 would've been a much better name than XR"""
N/A,"""2018-09-13T20:38:41.000Z""","""Bobby Tornabene""",N/A,"""The bezels on this are way too big."""
N/A,"""2018-09-13T20:38:34.000Z""","""Marcos Guorgi""",N/A,"""Now all you guys who were saying that the OnePlus 6 is overrated just one question... where you at?"""
N/A,"""2018-09-13T20:36:23.000Z""","""mantid""",N/A,"""Just get the newer android phones running android P for much less. These phone prices are still insane for Apple and Samsung also. If you can get a deal, great! Get it."""
N/A,"""2018-09-13T20:35:53.000Z""","""Anshul Aich""",N/A,"""Sitting here watching this video on my OnePlus 3's 1080p AMOLED screen and I'm just thinking... How insane have you got to be to spend that much on a phone that doesn't even have a 1080p screen, let alone OLED? I'd honestly rather have a 2 year old OnePlus than that iPhone."""
N/A,"""2018-09-13T20:35:21.000Z""","""papa mito""",N/A,"""*Their next phone is gonna be a software not even a phone*\ninstall for only *1069$!!!* \nYou can now use your phone on your computer (only mac's)!!\nHas the same specs as your computer !!!"""
N/A,"""2018-09-13T20:35:12.000Z""","""Miggy 7264""",N/A,"""R means reverse basically they mean iphone9"""
N/A,"""2018-09-13T20:34:12.000Z""","""Kaiser Khan""",N/A,"""Thanks Marques. Always like your video detailing"""
N/A,"""2018-09-13T20:33:17.000Z""","""colt1998""",N/A,"""Ipohe Xr (regret) still using my iphone 5s and its really usable when my phone die I will just go and buy iphone 8..."""
N/A,"""2018-09-13T20:32:52.000Z""","""Abel la Abel""",N/A,"""R is before s. It's less than it's s"""
N/A,"""2018-09-13T20:32:43.000Z""","""AT THE SPEED OF LIFE""",N/A,"""Just switched from iPhone to Samsung. I'm good with this decision."""
N/A,"""2018-09-13T20:32:39.000Z""","""4l45t0r""",N/A,"""a little more than a 720p, a little of a bummer.\nlol say little for a 750 dollar phone."""
N/A,"""2018-09-13T20:32:28.000Z""","""Meme Master""",N/A,"""Conspiracy: The R stands for Retina"""
N/A,"""2018-09-13T20:32:27.000Z""","""Jo shane""",N/A,"""Never fear apple is here. Like literally there's nothing to fear cuz they never change anything \ud83d\ude02\ud83d\ude02"""
N/A,"""2018-09-13T20:31:58.000Z""","""D Tec""",N/A,"""iPhone 10Retarded version!"""
N/A,"""2018-09-13T20:31:12.000Z""","""Jeffrey Manrique""",N/A,"""iPhone Retarded edition. Cause you gotta be retarded to buy it"""
N/A,"""2018-09-13T20:31:07.000Z""","""EggsEggsEggsLasagna""",N/A,"""The red and blue xr is fire. But I'm disappointed that its 720p :/"""
N/A,"""2018-09-13T20:30:55.000Z""","""TheLego Plunger2000""",N/A,"""Honestly an iPhone 9."""
N/A,"""2018-09-13T20:30:38.000Z""","""Daniel Pxcheco""",N/A,"""It is ridiculous they are selling this in 2018"""
N/A,"""2018-09-13T20:30:19.000Z""","""Fight me on Club Penguin""",N/A,"""This video was shot in more than double the resolution that phone can handle."""
N/A,"""2018-09-13T20:30:13.000Z""","""gabriel ibe""",N/A,"""On the colors of the xr i agree with u. I love the product red followed by black. Good job on the hands on review \ud83d\udc4c"""
N/A,"""2018-09-13T20:30:08.000Z""","""Abdulaziz Inuwa""",N/A,"""blue too fly"""
N/A,"""2018-09-13T20:29:52.000Z""","""Michal Kedzierski""",N/A,"""Why do colors matter when people will still slap a fat case on top??"""
N/A,"""2018-09-13T20:29:50.000Z""","""Tony Stark""",N/A,"""Best colors. Best value. Best battery life. 128 GB option. The band around it won't scratch as much. No OLED blue shift to blind you faster. XR is the one to get."""
N/A,"""2018-09-13T20:29:30.000Z""","""kouakou Samson Kouame""",N/A,"""The biggest scam ever, brillant!"""
N/A,"""2018-09-13T20:29:01.000Z""","""deltacrow08""",N/A,"""$750 bucks for a 720 display, this guys ....."""
N/A,"""2018-09-13T20:28:35.000Z""","""Lord Flacko""",N/A,"""So it's the iPhone x if Samsung didn't help."""
N/A,"""2018-09-13T20:28:28.000Z""","""Gameon45Over""",N/A,"""I'm not an apple fan at all! And not a fan of prices but I find this the only attractive phone from Apple"""
N/A,"""2018-09-13T20:28:20.000Z""","""julio cesar""",N/A,"""Overpriced Reachable junk, yes!"""
N/A,"""2018-09-13T20:27:57.000Z""","""Michal Kedzierski""",N/A,"""Next year: iPhone Xrs"""
N/A,"""2018-09-13T20:27:50.000Z""","""TomaShen -""",N/A,"""again apple pricing is a joke i cannot stop laughing about... :D XR is apples ideas of BUDGET..... HAHAHAHAHAHAHAHAHAH"""
N/A,"""2018-09-13T20:27:48.000Z""","""Tony Stark""",N/A,"""Ferrari RED. The iPhone XR basically discontinued the X because it's mostly better than it in almost every way. Best iPhone value since the SE."""
N/A,"""2018-09-13T20:27:38.000Z""","""StevenSweet""",N/A,"""Kinda want a rose gold"""
N/A,"""2018-09-13T20:27:30.000Z""","""Asian Import""",N/A,"""Idk why more people don\u2019t do the Apple upgrade program. You get the newest iPhone every year for like $50 a month, the XR will probably only be $35. Great system if you ask me! I stopped buying my phones cuz when I upgrade all they do is get stuffed in a drawer forever. I\u2019m pro-lease but that\u2019s just me."""
